rollout/ep_len_mean,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success_rate,train/n_updates,train/actor_loss,train/learning_rate,train/critic_loss,train/ent_coef_loss,train/ent_coef
97.03,9720,939760,1376,-19.245941880000004,682,0.03,58109,0.39623403549194336,0.001,0.006796668749302626,2.1474995613098145,0.00017912099428940564
98.02,9724,940640,1378,-19.45744416,682,0.02,58164,0.42127540707588196,0.001,0.004820781759917736,2.790107250213623,0.00018056614499073476
98.02,9728,941072,1378,-19.28240457,682,0.02,58191,0.3274458348751068,0.001,0.000969780026935041,2.749441623687744,0.00018162396736443043
98.02,9732,941120,1379,-19.36770924,682,0.02,58194,0.41292625665664673,0.001,0.0013190711615607142,3.0516903400421143,0.0001818577729864046
98.02,9736,941360,1379,-19.599535639999996,682,0.02,58209,0.4760005474090576,0.001,0.0019812164828181267,11.71181583404541,0.00018409396579954773
98.02,9740,942240,1380,-19.114618070000002,682,0.02,58264,0.46306633949279785,0.001,0.001815701019950211,10.228363037109375,0.00019676702504511923
98.02,9744,942672,1381,-19.196721359999998,682,0.02,58291,0.46309661865234375,0.001,0.0025106060784310102,5.552611351013184,0.0002051187475444749
98.02,9748,942720,1381,-19.07120205,682,0.02,58294,0.3308679759502411,0.001,0.020927485078573227,6.498516082763672,0.0002059398393612355
98.02,9752,942960,1381,-19.27998191,682,0.02,58309,0.3927887976169586,0.001,0.009873883798718452,-2.2473278045654297,0.00020895959460176528
98.02,9756,943840,1383,-19.39515163,682,0.02,58364,0.4025695323944092,0.001,0.0071372976526618,11.999393463134766,0.00021710051805712283
100.0,9760,944272,1383,-19.579772379999998,682,0.0,58391,0.42369717359542847,0.001,0.0008254852145910263,-2.5664515495300293,0.00022248768073040992
99.01,9764,944320,1383,-19.19718017,682,0.01,58394,0.4373244047164917,0.001,0.005499561782926321,-0.6175622940063477,0.0002226492069894448
99.01,9768,944448,1384,-19.23623982,682,0.01,58402,0.4335906505584717,0.001,0.0016192140756174922,-4.239899635314941,0.0002227035874966532
99.01,9772,945376,1385,-19.54074513,682,0.01,58460,0.42255765199661255,0.001,0.004894338082522154,-4.544252395629883,0.0002193401742260903
99.01,9776,945872,1386,-19.42889879,682,0.01,58491,0.38611119985580444,0.001,0.001810970832593739,-2.4202847480773926,0.00021475422545336187
99.01,9780,945920,1386,-19.409707419999997,682,0.01,58494,0.3433763086795807,0.001,0.02817448601126671,-0.856022834777832,0.00021450042549986392
99.01,9784,946048,1386,-19.172456529999998,682,0.01,58502,0.5143031477928162,0.001,0.005691547878086567,0.9824705123901367,0.00021403208666015416
99.01,9788,946976,1388,-19.314550770000004,682,0.01,58560,0.36549633741378784,0.001,0.002673930022865534,1.230161190032959,0.00021465736790560186
99.01,9792,947472,1389,-18.98177677,682,0.01,58591,0.38926228880882263,0.001,0.0007768362993374467,-6.85235595703125,0.0002128853666363284
99.01,9796,947520,1389,-19.13556624,682,0.01,58594,0.392971396446228,0.001,0.019612343981862068,2.135448694229126,0.00021240999922156334
99.01,9800,947648,1389,-18.99807823,682,0.01,58602,0.42621320486068726,0.001,0.006914750672876835,-5.042222499847412,0.00021117388678248972
99.01,9804,948576,1390,-19.192715079999996,682,0.01,58660,0.40771231055259705,0.001,0.0017593225929886103,-4.052943706512451,0.00020426510309334844
99.01,9808,949072,1391,-19.759494280000002,682,0.01,58691,0.5011242032051086,0.001,0.01938031241297722,1.6435377597808838,0.0002022885309997946
99.01,9812,949120,1391,-20.06157143,682,0.01,58694,0.45212873816490173,0.001,0.0027643078938126564,4.60844612121582,0.00020232712267898023
99.01,9816,949248,1391,-20.090657259999997,682,0.01,58702,0.5157327651977539,0.001,0.006145645398646593,1.3104722499847412,0.00020261270401533693
99.01,9820,950176,1393,-20.033199000000003,682,0.01,58760,0.3718397617340088,0.001,0.0007829833775758743,-5.407220840454102,0.0002213991101598367
98.02,9824,950624,1393,-19.61366015,682,0.02,58788,0.4692944288253784,0.001,0.0013888317625969648,-15.28207778930664,0.00021618524624500424
98.02,9828,950720,1393,-19.610044360000003,682,0.02,58794,0.41562342643737793,0.001,0.0016791073139756918,-12.026884078979492,0.0002140730939572677
97.03,9832,950736,1393,-19.39110228,682,0.03,58795,0.440824955701828,0.001,0.0015232262667268515,-10.803363800048828,0.00021372448827605695
97.03,9836,951168,1394,-19.19576395,682,0.03,58822,0.34621262550354004,0.001,0.006042536348104477,-8.22494125366211,0.00020550331100821495
97.03,9840,952000,1395,-19.238377940000003,682,0.03,58874,0.44073575735092163,0.001,0.0015113560948520899,-5.97005033493042,0.00019480391347315162
97.03,9844,952288,1396,-18.881479199999998,682,0.03,58892,0.40789908170700073,0.001,0.004370161332190037,-1.0927982330322266,0.00019280484411865473
96.04,9848,952336,1396,-18.964564449999997,682,0.04,58895,0.3504225015640259,0.001,0.0048142895102500916,-2.725872039794922,0.00019245874136686325
95.05,9852,952464,1396,-18.640285259999995,682,0.05,58903,0.41415852308273315,0.001,0.002320924773812294,-4.766777992248535,0.00019156439520884305
95.05,9856,953392,1397,-18.51375893,681,0.05,58961,0.4687877893447876,0.001,0.0008069300674833357,4.676249027252197,0.00019576451450120658
95.05,9860,953872,1398,-18.30329957,682,0.05,58991,0.43242448568344116,0.001,0.003149050287902355,-1.2166352272033691,0.0001980664674192667
96.04,9864,953936,1398,-18.73007516,682,0.04,58995,0.45778077840805054,0.001,0.0009197437320835888,4.352011680603027,0.00019784446340054274
96.04,9868,954064,1398,-18.53997579,682,0.04,59003,0.4833776354789734,0.001,0.0011697669979184866,-1.848902940750122,0.00019759121641982347
96.04,9872,954992,1400,-18.2018639,681,0.04,59061,0.3165905475616455,0.001,0.0032035191543400288,-7.859612941741943,0.0001996442733798176
96.04,9876,955472,1401,-18.06589468,681,0.04,59091,0.43078574538230896,0.001,0.0007862612837925553,-0.7111539840698242,0.0002002029214054346
96.04,9880,955536,1401,-18.36253181,681,0.04,59095,0.4425079822540283,0.001,0.001847496023401618,-3.6524853706359863,0.00020039088849443942
95.05,9884,955568,1401,-18.106060999999997,681,0.05,59097,0.39935463666915894,0.001,0.0023724690545350313,-0.42493104934692383,0.00020042623509652913
95.05,9888,956112,1402,-17.931452819999997,681,0.05,59131,0.4070191979408264,0.001,0.0020328033715486526,-7.1922430992126465,0.0001973420730791986
95.05,9892,957024,1403,-18.185540509999996,681,0.05,59188,0.3638263940811157,0.001,0.0016034843865782022,-5.520697116851807,0.00018250984430778772
95.05,9896,957120,1403,-18.34254276,681,0.05,59194,0.4407697916030884,0.001,0.004580514505505562,-0.9318594932556152,0.00018146226648241282
94.06,9900,957152,1403,-17.927001180000005,681,0.06,59196,0.7299447059631348,0.001,0.00828656554222107,1.343491554260254,0.00018117279978469014
94.06,9904,957568,1404,-17.808123839999997,681,0.06,59222,0.6466465592384338,0.001,0.0035237022675573826,16.0972957611084,0.00017959564866032451
94.06,9908,958400,1405,-17.32539683,681,0.06,59274,0.45066091418266296,0.001,0.0012332522310316563,6.125344276428223,0.00020492479961831123
94.06,9912,958688,1406,-17.283334410000002,681,0.06,59292,0.4533606767654419,0.001,0.0011310712434351444,1.1345617771148682,0.00020829288405366242
94.06,9916,958752,1406,-17.362222380000002,681,0.06,59296,0.5141479969024658,0.001,0.20256197452545166,-0.438335657119751,0.00020854233298450708
94.06,9920,959168,1407,-17.10436565,681,0.06,59322,0.5202582478523254,0.001,0.001728725153952837,0.3147883415222168,0.00020802844665013254
95.05,9924,960000,1408,-17.54977268,681,0.05,59374,0.3889755308628082,0.001,0.000564957968890667,-11.248408317565918,0.00020264361228328198
95.05,9928,960288,1408,-17.583801070000003,681,0.05,59392,0.5285388231277466,0.001,0.001142729539424181,1.4941669702529907,0.0001990794116863981
96.04,9932,960352,1408,-17.605255909999997,681,0.04,59396,0.45627227425575256,0.001,0.0012039849534630775,2.4188480377197266,0.0001987622381420806
96.04,9936,960768,1409,-17.77571181,681,0.04,59422,0.5114323496818542,0.001,0.0039306581020355225,-6.535059928894043,0.00019734074885491282
95.05,9940,961440,1410,-17.597841080000002,681,0.05,59464,0.4739707410335541,0.001,0.002761525334790349,8.834330558776855,0.00019429887470323592
94.06,9944,961872,1410,-17.81652366,681,0.06,59491,0.6367059946060181,0.001,0.005053876433521509,-4.682033538818359,0.00019745597091969103
94.06,9948,961936,1411,-17.736190410000003,681,0.06,59495,0.5138001441955566,0.001,0.002094053430482745,-0.16622209548950195,0.00019737142429221421
96.04,9952,962064,1411,-18.34723631,681,0.04,59503,0.36933067440986633,0.001,0.001768849091604352,3.058178186416626,0.0001973198668565601
96.04,9956,962992,1412,-18.25254267,681,0.04,59561,0.4624922275543213,0.001,0.010528101585805416,-4.905554294586182,0.0002000120875891298
95.05,9960,963424,1413,-18.285329320000002,681,0.05,59588,0.4254571795463562,0.001,0.006149020977318287,-4.852987289428711,0.0001998942461796105
95.05,9964,963520,1413,-18.47530845,681,0.05,59594,0.5012984275817871,0.001,0.005385839380323887,6.104249000549316,0.00019990986038465053
94.06,9968,963552,1413,-18.255666010000002,681,0.06,59596,0.4039095640182495,0.001,0.015312813222408295,3.0006163120269775,0.0001999922387767583
93.07,9972,963760,1413,-18.211947440000003,681,0.07,59609,0.5231553316116333,0.001,0.009366974234580994,-2.6320157051086426,0.00020051648607477546
93.07,9976,964640,1415,-18.33602697,681,0.07,59664,0.45563575625419617,0.001,0.0014112042263150215,-7.959259986877441,0.0002018181694438681
93.07,9980,965072,1415,-18.48143869,681,0.07,59691,0.38881587982177734,0.001,0.0011631333036348224,-6.710524082183838,0.0001976008206838742
94.06,9984,965152,1416,-18.73935512,681,0.06,59696,0.4674144685268402,0.001,0.0007725367322564125,-9.33620548248291,0.0001965318515431136
94.06,9988,965360,1416,-18.764506039999997,681,0.06,59709,0.41111987829208374,0.001,0.0021471516229212284,-12.056361198425293,0.00019366046763025224
94.06,9992,966240,1417,-18.522578109999998,681,0.06,59764,0.4744296669960022,0.001,0.005066538229584694,-6.27493953704834,0.00018058819114230573
94.06,9996,966672,1418,-18.49893238,681,0.06,59791,0.5968773365020752,0.001,0.003019229741767049,12.659058570861816,0.0001791392860468477
95.05,10000,966752,1418,-18.53428171,681,0.05,59796,0.4252620041370392,0.001,0.0009667933918535709,17.387176513671875,0.00017992858192883432
95.05,10004,966960,1418,-18.36799791,681,0.05,59809,0.48410362005233765,0.001,1.0005481243133545,8.404497146606445,0.00018250566790811718
95.05,10008,967840,1419,-18.633397919999997,681,0.05,59864,0.46668124198913574,0.001,0.0017314823344349861,-7.505810737609863,0.00018164266657549888
95.05,10012,968272,1420,-18.491046589999996,681,0.05,59891,0.42100730538368225,0.001,0.0032981373369693756,-7.79780387878418,0.00017821247456595302
95.05,10016,968352,1420,-18.442227130000003,681,0.05,59896,0.594535231590271,0.001,0.014171646907925606,-6.653311729431152,0.0001773708063410595
95.05,10020,968560,1421,-18.89556354,681,0.05,59909,0.5343617796897888,0.001,0.03242422267794609,-3.2791495323181152,0.00017496799409855157
95.05,10024,969440,1422,-18.85668533,681,0.05,59964,0.44440245628356934,0.001,0.005825477186590433,-3.1167492866516113,0.0001665780582698062
95.05,10028,969872,1423,-18.798226990000003,681,0.05,59991,0.5317410230636597,0.001,0.0030904647428542376,2.9863672256469727,0.00016437693557236344
95.05,10032,969952,1423,-18.987082049999998,681,0.05,59996,0.38140833377838135,0.001,0.0019692652858793736,1.1189403533935547,0.00016426050569862127
95.05,10036,970160,1423,-18.977173309999998,681,0.05,60009,0.4673883318901062,0.001,0.002018471946939826,2.6463546752929688,0.0001643396244617179
95.05,10040,970992,1424,-18.881987629999998,681,0.05,60061,0.4665954113006592,0.001,0.0016740479040890932,3.743166446685791,0.00016698443505447358
96.04,10044,971472,1425,-18.93048445,681,0.04,60091,0.4155734181404114,0.001,0.004988017491996288,10.338305473327637,0.00017225601186510175
96.04,10048,971536,1425,-19.069169290000005,681,0.04,60095,0.4951656758785248,0.001,0.002358532976359129,13.229350090026855,0.00017322137136943638
96.04,10052,971664,1425,-18.95595842,681,0.04,60103,0.4406964182853699,0.001,0.003055175766348839,6.076226711273193,0.0001753578835632652
96.04,10056,972592,1427,-19.103684239999996,681,0.04,60161,0.4360838830471039,0.001,0.0008164502214640379,13.588577270507812,0.00018658899352885783
97.03,10060,973072,1427,-19.07254647,681,0.03,60191,0.4893006682395935,0.001,0.005935556720942259,7.414749622344971,0.0001943212846526876
96.04,10064,973136,1427,-18.70004977,681,0.04,60195,0.5036641359329224,0.001,0.012946095317602158,4.659006595611572,0.00019503329531289637
97.03,10068,973168,1427,-18.97481187,681,0.03,60197,0.44159242510795593,0.001,0.0010255476227030158,-0.08603620529174805,0.00019535385945346206
98.02,10072,973744,1428,-19.05914567,681,0.02,60233,0.45929616689682007,0.001,0.0018104116898030043,0.7096681594848633,0.00019816453277599066
98.02,10076,974624,1429,-19.14922748,681,0.02,60288,0.5023196935653687,0.001,0.0006319655803963542,8.332481384277344,0.00020615225366782397
98.02,10080,974736,1430,-18.77389096,681,0.02,60295,0.42685288190841675,0.001,0.003067479468882084,6.051219463348389,0.00020795149612240493
98.02,10084,974768,1430,-18.59731898,681,0.02,60297,0.4666045010089874,0.001,0.0008508471073582768,8.832561492919922,0.00020847015548497438
98.02,10088,975344,1431,-18.62639321,681,0.02,60333,0.494415819644928,0.001,0.018298393115401268,-3.803722381591797,0.00020899825904052705
98.02,10092,976224,1432,-18.688623540000002,681,0.02,60388,0.5003811120986938,0.001,0.005685226991772652,2.951167345046997,0.00020338378089945763
98.02,10096,976336,1432,-18.71383414,681,0.02,60395,0.5089361667633057,0.001,0.013672268018126488,3.7109153270721436,0.00020378529734443873
98.02,10100,976368,1432,-18.96053901,681,0.02,60397,0.5181663632392883,0.001,0.0007898318581283092,6.788567543029785,0.00020392682927194983
97.03,10104,976768,1433,-18.942973750000004,681,0.03,60422,0.5274515151977539,0.001,0.0027480851858854294,9.513150215148926,0.00020742662309203297
97.03,10108,977632,1434,-19.3120909,681,0.03,60476,0.5841981172561646,0.001,0.019510112702846527,9.426600456237793,0.00022715881641488522
97.03,10112,977888,1435,-19.45095782,681,0.03,60492,0.4903600811958313,0.001,0.0011441910173743963,-0.7641201019287109,0.00022968136181589216
97.03,10116,977968,1435,-19.535497189999997,681,0.03,60497,0.5551184415817261,0.001,0.004936832468956709,1.5409760475158691,0.00022999942302703857
97.03,10120,978368,1435,-19.488476849999998,681,0.03,60522,0.5254263877868652,0.001,0.013522028923034668,1.5240449905395508,0.00023132543719839305
97.03,10124,979232,1437,-19.602633689999998,681,0.03,60576,0.5214154720306396,0.001,0.0038626170717179775,-1.6115550994873047,0.00022668683959636837
97.03,10128,979488,1437,-19.87354022,681,0.03,60592,0.48577219247817993,0.001,0.007838452234864235,-7.981255531311035,0.00022426903888117522
97.03,10132,979568,1437,-19.44339709,681,0.03,60597,0.5635846257209778,0.001,0.000609016977250576,-9.883931159973145,0.00022342451848089695
96.04,10136,979792,1438,-19.098060009999998,681,0.04,60611,0.4434281885623932,0.001,0.0016546918777748942,-7.597709655761719,0.00022117119806353003
97.03,10140,980640,1439,-19.443086750000003,681,0.03,60664,0.4743351936340332,0.001,0.0021787635050714016,-4.506717681884766,0.00021623533393722028
97.03,10144,981088,1440,-19.23668503,681,0.03,60692,0.4452252984046936,0.001,0.001050465740263462,9.5968656539917,0.00021425916929729283
97.03,10148,981152,1440,-19.09330993,681,0.03,60696,0.5445482134819031,0.001,0.002003923524171114,12.062451362609863,0.00021470199862960726
97.03,10152,981392,1440,-19.025168230000006,681,0.03,60711,0.5406812429428101,0.001,0.0016204920830205083,13.362610816955566,0.00021918649144936353
97.03,10156,982240,1441,-19.145826200000002,681,0.03,60764,0.4820671081542969,0.001,0.0013807951472699642,5.665135383605957,0.00023982481798157096
97.03,10160,982688,1442,-18.99176698,681,0.03,60792,0.47170016169548035,0.001,0.0015450495993718505,-1.6261625289916992,0.0002440631069475785
98.02,10164,982752,1442,-19.394165340000004,681,0.02,60796,0.5060725212097168,0.001,0.0023233939427882433,-4.306699752807617,0.0002440125826979056
98.02,10168,982992,1443,-19.16135824,681,0.02,60811,0.5078529119491577,0.001,0.08056976646184921,-5.581723213195801,0.000242859692662023
98.02,10172,983840,1444,-19.19617796,681,0.02,60864,0.5316920876502991,0.001,0.003746834583580494,-3.6280059814453125,0.0002367804409004748
98.02,10176,984288,1444,-19.20079965,681,0.02,60892,0.5587055087089539,0.001,0.008839832618832588,-9.723922729492188,0.00023158742988016456
98.02,10180,984352,1444,-19.35209491,681,0.02,60896,0.5226775407791138,0.001,0.0020789916161447763,-10.614579200744629,0.00023049348965287209
98.02,10184,984592,1445,-19.74897257,681,0.02,60911,0.5316164493560791,0.001,0.01813654415309429,-6.667168617248535,0.00022633215121459216
97.03,10188,985392,1446,-19.63763299,681,0.03,60961,0.6102065443992615,0.001,0.0018246052786707878,1.0831756591796875,0.00022656105284113437
97.03,10192,985872,1446,-19.747612489999998,681,0.03,60991,0.48556390404701233,0.001,0.002365151420235634,-2.819246292114258,0.00022697106760460883
97.03,10196,985936,1447,-19.76357813,681,0.03,60995,0.427315890789032,0.001,0.03827570751309395,-2.101986885070801,0.00022666198492515832
97.03,10200,986064,1447,-19.312677859999997,681,0.03,61003,0.6127445697784424,0.001,0.0024129794910550117,-4.524920463562012,0.0002260944020235911
98.02,10204,986992,1448,-19.27972124,681,0.02,61061,0.5095434188842773,0.001,0.03874635696411133,0.18269729614257812,0.00022505255765281618
